,open,high,low,close,volume,value
2023-07-28 12:35:00,37945000.0,37950000.0,37900000.0,37921000.0,12.92238311,490201774.6733
2023-07-28 12:40:00,37921000.0,37930000.0,37870000.0,37877000.0,12.54669719,475593487.13024
2023-07-28 12:45:00,37877000.0,37899000.0,37850000.0,37880000.0,14.37072134,544313475.51938
2023-07-28 12:50:00,37880000.0,37889000.0,37863000.0,37864000.0,23.88510966,904475558.64682
2023-07-28 12:55:00,37888000.0,37950000.0,37864000.0,37950000.0,15.13733675,573930939.72281
2023-07-28 13:00:00,37950000.0,37970000.0,37863000.0,37898000.0,60.3267265,2287860468.28097
2023-07-28 13:05:00,37898000.0,37920000.0,37812000.0,37823000.0,43.7780788,1656745216.88577
2023-07-28 13:10:00,37823000.0,37848000.0,37817000.0,37820000.0,18.14503604,686412378.59665
2023-07-28 13:15:00,37839000.0,37873000.0,37801000.0,37807000.0,20.89882708,790405386.50267
2023-07-28 13:20:00,37807000.0,37845000.0,37807000.0,37835000.0,14.12572122,534335410.55878
2023-07-28 13:25:00,37835000.0,37867000.0,37819000.0,37860000.0,8.86412325,335467916.01198
2023-07-28 13:30:00,37866000.0,37912000.0,37850000.0,37912000.0,14.05023666,532245220.36283
2023-07-28 13:35:00,37912000.0,37916000.0,37847000.0,37854000.0,12.96372316,491147013.3981
2023-07-28 13:40:00,37854000.0,37885000.0,37840000.0,37874000.0,7.77336982,294305260.20987
2023-07-28 13:45:00,37846000.0,37901000.0,37846000.0,37901000.0,12.6548922,479482360.34354
2023-07-28 13:50:00,37901000.0,37915000.0,37875000.0,37912000.0,9.09327407,344685700.01873
2023-07-28 13:55:00,37880000.0,37912000.0,37876000.0,37910000.0,3.41104324,129269620.39834
2023-07-28 14:00:00,37910000.0,37912000.0,37876000.0,37887000.0,4.94028371,187200692.92603
2023-07-28 14:05:00,37887000.0,37897000.0,37865000.0,37870000.0,7.56126369,286404873.88699
2023-07-28 14:10:00,37870000.0,37910000.0,37867000.0,37868000.0,14.55679503,551543643.56456
2023-07-28 14:15:00,37867000.0,37868000.0,37840000.0,37840000.0,9.10513426,344674703.98357
2023-07-28 14:20:00,37841000.0,37885000.0,37831000.0,37839000.0,11.2461523,425583852.18165
2023-07-28 14:25:00,37839000.0,37878000.0,37839000.0,37870000.0,7.7420955,293084674.96157
2023-07-28 14:30:00,37843000.0,37870000.0,37833000.0,37834000.0,5.13401886,194267274.86897
2023-07-28 14:35:00,37834000.0,37854000.0,37809000.0,37810000.0,9.24780268,349816336.05741
2023-07-28 14:40:00,37810000.0,37848000.0,37806000.0,37812000.0,12.2314592,462611297.73353
2023-07-28 14:45:00,37812000.0,37830000.0,37809000.0,37819000.0,11.4379369,432578645.58447
2023-07-28 14:50:00,37819000.0,37819000.0,37795000.0,37795000.0,15.63336215,590976305.18911
2023-07-28 14:55:00,37795000.0,37795000.0,37775000.0,37787000.0,14.96101251,565296295.2196
2023-07-28 15:00:00,37780000.0,37790000.0,37777000.0,37788000.0,8.42239299,318245218.50297
2023-07-28 15:05:00,37787000.0,37791000.0,37775000.0,37775000.0,19.17386504,724387098.1569
2023-07-28 15:10:00,37776000.0,37792000.0,37775000.0,37779000.0,11.41086377,431132657.73909
2023-07-28 15:15:00,37779000.0,37793000.0,37779000.0,37793000.0,10.83231658,409308291.72923
2023-07-28 15:20:00,37793000.0,37806000.0,37790000.0,37801000.0,11.49720561,434558276.86738
2023-07-28 15:25:00,37801000.0,37801000.0,37795000.0,37796000.0,7.71466702,291593137.57029
2023-07-28 15:30:00,37796000.0,37796000.0,37789000.0,37793000.0,10.14259048,383324708.63938
2023-07-28 15:35:00,37793000.0,37808000.0,37789000.0,37800000.0,10.81529847,408774260.71867
2023-07-28 15:40:00,37800000.0,37839000.0,37797000.0,37826000.0,6.21484582,235036554.25138
2023-07-28 15:45:00,37837000.0,37864000.0,37826000.0,37862000.0,7.09472731,268519309.88987
2023-07-28 15:50:00,37860000.0,37867000.0,37830000.0,37841000.0,7.28711411,275876261.87101
2023-07-28 15:55:00,37847000.0,37866000.0,37826000.0,37836000.0,3.7011025,140079211.28847
2023-07-28 16:00:00,37836000.0,37871000.0,37836000.0,37839000.0,7.60529717,287916791.05669
2023-07-28 16:05:00,37839000.0,37871000.0,37825000.0,37829000.0,5.76407639,218132587.10674
2023-07-28 16:10:00,37829000.0,37858000.0,37820000.0,37832000.0,9.67413471,366115740.89874
2023-07-28 16:15:00,37833000.0,37856000.0,37821000.0,37836000.0,7.01189104,265319586.29869
2023-07-28 16:20:00,37846000.0,37860000.0,37835000.0,37857000.0,8.57971288,324723806.36903
2023-07-28 16:25:00,37857000.0,37873000.0,37828000.0,37864000.0,12.19132954,461516490.05684
2023-07-28 16:30:00,37861000.0,37871000.0,37833000.0,37870000.0,8.10212136,306658460.55477
2023-07-28 16:35:00,37870000.0,37871000.0,37835000.0,37837000.0,7.33565938,277685348.19018
2023-07-28 16:40:00,37837000.0,37857000.0,37835000.0,37839000.0,5.74557874,217475352.18198
2023-07-28 16:45:00,37839000.0,37852000.0,37820000.0,37830000.0,7.43668764,281384842.12635
2023-07-28 16:50:00,37822000.0,37845000.0,37810000.0,37819000.0,7.99045011,302176116.19696
2023-07-28 16:55:00,37819000.0,37848000.0,37812000.0,37842000.0,4.75720144,179960887.56952
2023-07-28 17:00:00,37842000.0,37847000.0,37819000.0,37823000.0,7.29953119,276164255.98154
2023-07-28 17:05:00,37823000.0,37847000.0,37809000.0,37842000.0,10.73015786,405804545.02839
2023-07-28 17:10:00,37842000.0,37846000.0,37811000.0,37841000.0,7.51767016,284363680.54401
2023-07-28 17:15:00,37821000.0,37841000.0,37819000.0,37837000.0,5.10152739,192982607.92439
2023-07-28 17:20:00,37838000.0,37847000.0,37837000.0,37847000.0,7.07678378,267792648.80193
2023-07-28 17:25:00,37846000.0,37862000.0,37841000.0,37862000.0,4.33117008,163947312.28977
2023-07-28 17:30:00,37861000.0,37871000.0,37849000.0,37849000.0,5.80444112,219770573.28828
2023-07-28 17:35:00,37849000.0,37859000.0,37822000.0,37855000.0,4.00597009,151594182.09763
2023-07-28 17:40:00,37859000.0,37866000.0,37840000.0,37840000.0,5.13078192,194203001.5766
2023-07-28 17:45:00,37840000.0,37857000.0,37825000.0,37837000.0,3.53237288,133663389.019
2023-07-28 17:50:00,37837000.0,37856000.0,37822000.0,37826000.0,2.66340436,100761203.54507
2023-07-28 17:55:00,37826000.0,37837000.0,37815000.0,37818000.0,3.74017215,141459867.70479
2023-07-28 18:00:00,37819000.0,37858000.0,37800000.0,37801000.0,9.59010088,362682878.41998
2023-07-28 18:05:00,37801000.0,37828000.0,37780000.0,37781000.0,11.19024656,422929012.78946
2023-07-28 18:10:00,37781000.0,37820000.0,37776000.0,37820000.0,11.85612103,447919948.45437
2023-07-28 18:15:00,37785000.0,37820000.0,37775000.0,37802000.0,9.37755533,354281775.81879
2023-07-28 18:20:00,37800000.0,37801000.0,37775000.0,37776000.0,8.00282835,302331367.55138
2023-07-28 18:25:00,37776000.0,37788000.0,37775000.0,37776000.0,11.06910398,418154880.21402
2023-07-28 18:30:00,37776000.0,37792000.0,37747000.0,37747000.0,29.02435056,1096112393.56234
2023-07-28 18:35:00,37748000.0,37768000.0,37720000.0,37720000.0,28.08745665,1059806500.93869
2023-07-28 18:40:00,37721000.0,37725000.0,37706000.0,37706000.0,15.42563228,581777766.98159
2023-07-28 18:45:00,37707000.0,37770000.0,37704000.0,37769000.0,14.72706149,555434175.99201
2023-07-28 18:50:00,37768000.0,37772000.0,37744000.0,37751000.0,10.72383477,404959304.60734
2023-07-28 18:55:00,37751000.0,37810000.0,37751000.0,37806000.0,9.24340867,349273704.66116
2023-07-28 19:00:00,37791000.0,37806000.0,37784000.0,37787000.0,7.27140814,274801315.32454
2023-07-28 19:05:00,37786000.0,37787000.0,37755000.0,37758000.0,10.40133194,392825784.11028
2023-07-28 19:10:00,37759000.0,37791000.0,37755000.0,37757000.0,11.53208602,435534061.965
2023-07-28 19:15:00,37752000.0,37791000.0,37750000.0,37787000.0,7.12917268,269286583.34848
2023-07-28 19:20:00,37761000.0,37787000.0,37761000.0,37764000.0,5.18191121,195708782.5273
2023-07-28 19:25:00,37763000.0,37787000.0,37763000.0,37775000.0,3.90552888,147544731.05365
2023-07-28 19:30:00,37780000.0,37784000.0,37764000.0,37766000.0,7.3440145,277392276.66368
2023-07-28 19:35:00,37766000.0,37792000.0,37758000.0,37792000.0,10.23261219,386511231.61617
2023-07-28 19:40:00,37792000.0,37810000.0,37780000.0,37808000.0,13.54733918,512073387.81466
2023-07-28 19:45:00,37794000.0,37808000.0,37759000.0,37800000.0,7.06501567,266902544.66254
2023-07-28 19:50:00,37802000.0,37816000.0,37800000.0,37814000.0,5.65084726,213641776.02749
2023-07-28 19:55:00,37814000.0,37819000.0,37795000.0,37812000.0,8.38529349,317015838.3196
2023-07-28 20:00:00,37812000.0,37850000.0,37802000.0,37829000.0,11.62860494,439892803.67514
2023-07-28 20:05:00,37829000.0,37862000.0,37815000.0,37862000.0,13.87031713,524967483.37027
2023-07-28 20:10:00,37861000.0,37865000.0,37818000.0,37851000.0,8.92100398,337646770.61969
2023-07-28 20:15:00,37851000.0,37876000.0,37827000.0,37870000.0,7.83319559,296569228.74605
2023-07-28 20:20:00,37865000.0,37877000.0,37850000.0,37850000.0,8.58548051,325029199.3469
2023-07-28 20:25:00,37850000.0,37850000.0,37811000.0,37819000.0,6.68524302,252828409.97381
2023-07-28 20:30:00,37819000.0,37859000.0,37804000.0,37813000.0,5.54063789,209575471.68691
2023-07-28 20:35:00,37834000.0,37836000.0,37811000.0,37835000.0,5.70349204,215695082.29683
2023-07-28 20:40:00,37836000.0,37871000.0,37819000.0,37855000.0,5.5422679,209790290.56738
2023-07-28 20:45:00,37855000.0,37877000.0,37839000.0,37865000.0,10.22983221,387257212.35359
2023-07-28 20:50:00,37849000.0,37865000.0,37834000.0,37835000.0,5.09445478,192803931.25466
2023-07-28 20:55:00,37842000.0,37958000.0,37834000.0,37851000.0,26.63593849,1009210166.93917
2023-07-28 21:00:00,37854000.0,37880000.0,37850000.0,37874000.0,5.58431872,211413759.44718
2023-07-28 21:05:00,37879000.0,37934000.0,37874000.0,37903000.0,10.63348042,403002621.38408
2023-07-28 21:10:00,37918000.0,37953000.0,37902000.0,37937000.0,9.79506977,371499751.42206
2023-07-28 21:15:00,37937000.0,37940000.0,37880000.0,37881000.0,19.94827701,756032701.74039
2023-07-28 21:20:00,37880000.0,37898000.0,37860000.0,37877000.0,11.89259469,450414045.66488
2023-07-28 21:25:00,37877000.0,37938000.0,37877000.0,37925000.0,8.91482155,337994686.60925
2023-07-28 21:30:00,37937000.0,37938000.0,37900000.0,37902000.0,9.60997913,364359636.19594
2023-07-28 21:35:00,37902000.0,37919000.0,37900000.0,37912000.0,4.84686235,183723686.02496
2023-07-28 21:40:00,37912000.0,37925000.0,37912000.0,37924000.0,5.06785037,192169181.10221
2023-07-28 21:45:00,37924000.0,37924000.0,37900000.0,37911000.0,4.33227634,164262606.08005
2023-07-28 21:50:00,37911000.0,37938000.0,37908000.0,37923000.0,6.2566272,237233766.1537
2023-07-28 21:55:00,37937000.0,37960000.0,37924000.0,37946000.0,7.54703628,286393716.4765
2023-07-28 22:00:00,37946000.0,37958000.0,37942000.0,37956000.0,6.66208493,252810315.99248
2023-07-28 22:05:00,37956000.0,37959000.0,37941000.0,37943000.0,6.15005082,233382032.50941
2023-07-28 22:10:00,37958000.0,37977000.0,37944000.0,37964000.0,10.41506067,395390260.36929
2023-07-28 22:15:00,37964000.0,37976000.0,37942000.0,37959000.0,3.81542547,144849249.90307
2023-07-28 22:20:00,37959000.0,37959000.0,37910000.0,37921000.0,3.39902043,128917928.68934
2023-07-28 22:25:00,37921000.0,37951000.0,37921000.0,37949000.0,3.28736501,124703547.27583
2023-07-28 22:30:00,37949000.0,37974000.0,37915000.0,37974000.0,11.27934602,427899652.82601
2023-07-28 22:35:00,37974000.0,37976000.0,37935000.0,37948000.0,4.73674334,179746185.10458
2023-07-28 22:40:00,37952000.0,37976000.0,37936000.0,37950000.0,5.17982625,196590434.6882
2023-07-28 22:45:00,37951000.0,37972000.0,37924000.0,37949000.0,7.59797056,288302457.49592
2023-07-28 22:50:00,37949000.0,37977000.0,37939000.0,37976000.0,7.00792983,266013337.43016
2023-07-28 22:55:00,37975000.0,37975000.0,37952000.0,37958000.0,4.26587367,161944094.84604
2023-07-28 23:00:00,37958000.0,37971000.0,37950000.0,37967000.0,5.20993618,197753919.11112
2023-07-28 23:05:00,37950000.0,37968000.0,37949000.0,37950000.0,3.71149508,140873170.19941
2023-07-28 23:10:00,37966000.0,38008000.0,37952000.0,38007000.0,22.43202289,852134258.82851
2023-07-28 23:15:00,38007000.0,38024000.0,38007000.0,38023000.0,7.41989972,282064730.40733
2023-07-28 23:20:00,38024000.0,38083000.0,38023000.0,38057000.0,19.07714499,726176131.4223
2023-07-28 23:25:00,38057000.0,38111000.0,38055000.0,38111000.0,14.67928533,558952765.53482
2023-07-28 23:30:00,38112000.0,38200000.0,38111000.0,38144000.0,34.90534775,1332668910.76219
2023-07-28 23:35:00,38153000.0,38153000.0,38102000.0,38123000.0,19.6706295,749934084.8953
2023-07-28 23:40:00,38123000.0,38123000.0,38106000.0,38115000.0,11.86530958,452263375.80796
2023-07-28 23:45:00,38116000.0,38123000.0,38084000.0,38085000.0,8.76201128,333835951.75586
2023-07-28 23:50:00,38085000.0,38105000.0,38074000.0,38080000.0,10.74823206,409410937.93478
2023-07-28 23:55:00,38080000.0,38127000.0,38075000.0,38125000.0,11.45668696,436507259.2718
