,open,high,low,close,volume,value
2024-07-27 17:20:00,95155000.0,95181000.0,95155000.0,95181000.0,7.17913352,683274235.99563
2024-07-27 17:25:00,95179000.0,95181000.0,95044000.0,95149000.0,13.74782219,1307739386.93957
2024-07-27 17:30:00,95114000.0,95115000.0,95067000.0,95068000.0,5.68113455,540180525.39795
2024-07-27 17:35:00,95068000.0,95070000.0,94953000.0,94953000.0,17.52253211,1664921899.25224
2024-07-27 17:40:00,94980000.0,94983000.0,94926000.0,94928000.0,8.39690438,797243075.35019
2024-07-27 17:45:00,94926000.0,95079000.0,94908000.0,95000000.0,14.04446848,1334012401.23188
2024-07-27 17:50:00,94980000.0,95000000.0,94980000.0,94999000.0,3.0337269,288179028.46356
2024-07-27 17:55:00,94999000.0,95040000.0,94993000.0,95040000.0,5.96275038,566482486.08273
2024-07-27 18:00:00,95040000.0,95090000.0,95040000.0,95077000.0,7.29775176,693832557.27957
2024-07-27 18:05:00,95077000.0,95100000.0,95077000.0,95099000.0,3.0423696,289276834.02319
2024-07-27 18:10:00,95099000.0,95112000.0,95093000.0,95100000.0,5.81098893,552654058.1509
2024-07-27 18:15:00,95100000.0,95139000.0,95099000.0,95130000.0,4.08076437,388148353.83047
2024-07-27 18:20:00,95130000.0,95184000.0,95130000.0,95184000.0,4.98912297,474784589.74844
2024-07-27 18:25:00,95183000.0,95199000.0,95178000.0,95199000.0,5.06592336,482216278.44393
2024-07-27 18:30:00,95197000.0,95199000.0,95139000.0,95150000.0,4.43487628,422069990.70106
2024-07-27 18:35:00,95150000.0,95190000.0,95149000.0,95186000.0,2.68196654,255239904.53823
2024-07-27 18:40:00,95186000.0,95188000.0,95122000.0,95167000.0,6.37811613,606828667.94915
2024-07-27 18:45:00,95185000.0,95188000.0,95132000.0,95179000.0,3.56615507,339401210.06029
2024-07-27 18:50:00,95170000.0,95245000.0,95142000.0,95239000.0,18.16668627,1729631344.90481
2024-07-27 18:55:00,95239000.0,95247000.0,95239000.0,95247000.0,5.1441571,489955499.21214
2024-07-27 19:00:00,95245000.0,95250000.0,95243000.0,95246000.0,5.67830904,540847862.98824
2024-07-27 19:05:00,95242000.0,95248000.0,95219000.0,95247000.0,6.1360413,584381175.12672
2024-07-27 19:10:00,95230000.0,95300000.0,95201000.0,95300000.0,18.74990166,1786398850.741
2024-07-27 19:15:00,95299000.0,95300000.0,95240000.0,95250000.0,11.79627726,1124104275.8672
2024-07-27 19:20:00,95250000.0,95280000.0,95189000.0,95253000.0,5.01775371,477864424.1748
2024-07-27 19:25:00,95203000.0,95253000.0,95192000.0,95231000.0,10.25297697,976240244.26115
2024-07-27 19:30:00,95231000.0,95232000.0,95220000.0,95228000.0,2.36585965,225297437.33994
2024-07-27 19:35:00,95228000.0,95232000.0,95201000.0,95229000.0,6.48381935,617418930.93826
2024-07-27 19:40:00,95229000.0,95230000.0,95150000.0,95153000.0,3.67852945,350170505.17579
2024-07-27 19:45:00,95153000.0,95212000.0,95141000.0,95152000.0,4.70904874,448146580.64242
2024-07-27 19:50:00,95199000.0,95211000.0,95152000.0,95177000.0,2.6824063,255329326.47026
2024-07-27 19:55:00,95177000.0,95212000.0,95171000.0,95190000.0,1.69944622,161772642.11088
2024-07-27 20:00:00,95202000.0,95202000.0,95180000.0,95180000.0,1.71064299,162843318.99009
2024-07-27 20:05:00,95180000.0,95180000.0,95112000.0,95130000.0,6.28150204,597692326.94636
2024-07-27 20:10:00,95130000.0,95134000.0,95027000.0,95050000.0,11.52835476,1096099344.92064
2024-07-27 20:15:00,95029000.0,95066000.0,94991000.0,95000000.0,17.54624587,1667396494.4015
2024-07-27 20:20:00,95000000.0,95045000.0,94970000.0,94985000.0,10.679273,1014502405.01493
2024-07-27 20:25:00,94985000.0,95045000.0,94967000.0,95019000.0,6.9674553,661819406.94393
2024-07-27 20:30:00,95019000.0,95151000.0,95019000.0,95150000.0,4.99567141,475033133.9032
2024-07-27 20:35:00,95123000.0,95151000.0,95123000.0,95140000.0,2.09680969,199478366.99893
2024-07-27 20:40:00,95141000.0,95146000.0,95119000.0,95119000.0,3.59704321,342178417.04536
2024-07-27 20:45:00,95120000.0,95126000.0,95066000.0,95126000.0,6.84503067,650964376.70822
2024-07-27 20:50:00,95126000.0,95147000.0,95125000.0,95147000.0,2.28909439,217756421.3851
2024-07-27 20:55:00,95147000.0,95151000.0,95146000.0,95151000.0,3.46802336,329983535.38028
2024-07-27 21:00:00,95151000.0,95340000.0,95147000.0,95336000.0,26.7738954,2550132013.15512
2024-07-27 21:05:00,95336000.0,95455000.0,95336000.0,95386000.0,47.4946884,4530688666.14388
2024-07-27 21:10:00,95387000.0,95456000.0,95387000.0,95455000.0,18.05994983,1723716373.22381
2024-07-27 21:15:00,95454000.0,95488000.0,95435000.0,95488000.0,19.37891068,1849890490.03024
2024-07-27 21:20:00,95488000.0,95499000.0,95401000.0,95405000.0,8.73838054,834193814.09697
2024-07-27 21:25:00,95405000.0,95440000.0,95354000.0,95398000.0,10.42162417,994203070.61038
2024-07-27 21:30:00,95402000.0,95477000.0,95397000.0,95453000.0,8.05245319,768459451.04288
2024-07-27 21:35:00,95451000.0,95488000.0,95451000.0,95488000.0,7.26764833,693917734.30933
2024-07-27 21:40:00,95451000.0,95490000.0,95451000.0,95490000.0,7.62340487,727949092.09042
2024-07-27 21:45:00,95490000.0,95600000.0,95489000.0,95599000.0,50.21444,4796252453.37485
2024-07-27 21:50:00,95586000.0,95600000.0,95555000.0,95569000.0,13.07833137,1250093828.9458
2024-07-27 21:55:00,95569000.0,95598000.0,95500000.0,95594000.0,12.39758796,1184583289.16464
2024-07-27 22:00:00,95594000.0,95600000.0,95566000.0,95599000.0,9.43794629,902217411.95618
2024-07-27 22:05:00,95594000.0,95753000.0,95594000.0,95753000.0,21.94453178,2099413114.48319
2024-07-27 22:10:00,95751000.0,95999000.0,95750000.0,95999000.0,64.32213919,6169736514.27633
2024-07-27 22:15:00,95995000.0,95999000.0,95900000.0,95950000.0,40.32807401,3869886091.15397
2024-07-27 22:20:00,95950000.0,95950000.0,95807000.0,95940000.0,35.93125125,3444204745.05342
2024-07-27 22:25:00,95940000.0,95964000.0,95902000.0,95964000.0,21.17429628,2031357825.85335
2024-07-27 22:30:00,95964000.0,96066000.0,95951000.0,96066000.0,61.53633477,5907357970.44937
2024-07-27 22:35:00,96066000.0,96204000.0,96035000.0,96131000.0,51.41414981,4943562084.9536
